AdvertiserId,Minimum_Impressions,Budget,Bid,Reward,Performance
6105,1647,205,1,22009,0.74
6106,2269,282,1,13254,0.89
6107,2153,268,1,24105,0.58
6108,1620,201,1,14453,1.0
6109,2245,279,1,12423,0.63
6110,2161,268,1,18108,0.74
6111,1871,232,1,14797,0.51
6112,2170,270,1,16981,0.84
6113,2132,265,1,19942,0.76
6114,1799,224,1,17937,0.82
6115,1629,202,1,16681,0.61
6116,1983,246,1,14877,0.41
6117,1963,244,1,14177,0.67
6118,2232,277,1,13429,0.35
6119,1686,209,1,10184,0.55
6120,2099,261,1,20527,0.63
6121,2106,262,1,13133,0.96
6122,2014,250,1,14978,0.65
6123,2285,284,1,18698,0.62
6124,1628,202,1,16137,0.59
6125,2170,270,1,23773,0.4
6126,1756,218,1,22317,0.61
6127,2274,283,1,11932,0.62
6128,1961,244,1,16174,0.45
6129,2274,283,1,15412,0.42
6130,1867,232,1,11196,0.53
6131,1573,195,1,21877,0.61
6132,2214,275,1,15247,0.53
6133,1863,231,1,14181,0.44
6134,2256,280,1,11338,0.64
6135,1905,237,1,16171,0.68
6136,1653,205,1,24457,0.62
6137,1956,243,1,23562,0.52
6138,1668,207,1,12620,0.69
6139,1713,213,1,16546,0.57
6140,2275,283,1,18874,0.42
6141,1781,221,1,21706,0.76
6142,1650,205,1,22559,0.65
6143,1832,228,1,15931,0.58
6144,2297,285,1,20352,0.36
6145,1975,245,1,11729,0.49
6146,1812,225,1,19609,0.9
6147,2344,291,1,22206,0.37
6148,2092,260,1,10018,0.56
6149,2168,269,1,15971,0.6
6150,2250,280,1,25000,0.65
6151,2265,281,1,21992,0.38
6152,1835,228,1,10464,0.63
6153,1781,221,1,18882,0.35
6154,1683,209,1,19202,0.61
6155,1793,223,1,15310,0.5
6156,1968,245,1,23804,0.47
6157,2223,276,1,18079,0.73
6158,1906,237,1,21253,0.56
6159,1794,223,1,14020,0.67
6160,2162,269,1,10162,0.68
6161,2000,248,1,19827,0.79
6162,1658,206,1,20938,0.42
6163,1850,230,1,25000,0.74
6164,1579,196,1,18770,0.6
6165,2301,286,1,17240,0.54
6166,1839,228,1,24055,0.43
6167,2286,284,1,16844,0.69
6168,1699,211,1,11585,0.46
6169,1866,232,1,13380,0.68
6170,2090,260,1,20541,0.89
6171,2178,271,1,15427,0.75
6172,1785,222,1,20363,0.81
6173,2298,286,1,16812,0.49
6174,2140,266,1,10194,0.71
6175,2141,266,1,19033,0.43
6176,1905,237,1,24686,0.56
6177,1787,222,1,24154,0.86
6178,2309,287,1,24079,0.0
6179,1767,219,1,22199,0.77
6180,1682,209,1,22776,0.75
6181,1742,216,1,16343,0.76
6182,2323,289,1,12931,0.41
6183,2209,274,1,25000,0.68
6184,2159,268,1,25000,0.58
6185,2122,264,1,15699,0.0
6186,1769,220,1,18637,0.35
6187,1760,219,1,18271,0.66
6188,1657,206,1,14840,0.63
6189,1580,196,1,20937,0.3
6190,1826,227,1,21880,0.47
6191,1738,216,1,17636,0.33
6192,2011,250,1,11860,0.49
6193,1652,205,1,15561,0.68
6194,2183,271,1,10930,0.63
6195,2219,276,1,24989,0.63
6196,1671,208,1,11934,0.0
6197,2194,273,1,14367,0.77
6198,1741,216,1,23654,0.6
6199,2145,266,1,12171,0.61
6200,2141,266,1,13294,0.0
6201,2038,253,1,23801,0.45
6202,2259,281,1,22973,0.63
6203,1907,237,1,24014,0.66
6204,2014,250,1,14747,0.52
6205,2318,288,1,14392,0.7
6206,2226,277,1,15238,0.67
6207,1911,237,1,12834,0.58
6208,1762,219,1,22908,0.58
6209,2090,260,1,19846,0.68
6210,1681,209,1,17116,0.72
6211,1825,227,1,12928,0.61
6212,1665,207,1,17425,0.77
6213,2161,269,1,21795,0.0
6214,6055,10968,51,15750,0.33
6215,4552,22100,23,16494,0.39
6216,5803,13155,33,11672,0.78
6217,8618,14764,8,18190,0.56
6218,6602,12504,42,17444,0.62
6219,5990,17643,77,14350,0.77
6220,9064,19468,69,11287,0.6
6221,6116,16006,41,20918,0.61
6222,2748,25000,74,22316,0.47
6223,1348,22510,63,16610,0.66
6224,6854,24611,14,19250,0.69
6225,9195,17962,88,23036,0.51
6226,8570,17943,62,23605,1.0
6227,9394,11269,75,18793,0.99
6228,4125,11364,46,21466,0.59
6229,814,16716,67,16883,0.5
6230,2876,10923,93,21170,0.71
6231,9732,10470,53,15187,0.59
6232,4878,16597,52,10130,0.44
6233,8949,21208,94,18044,0.67
6234,1074,25000,7,18302,0.47
6235,6085,22475,81,20763,0.84
6236,5992,10000,84,21551,0.67
6237,9449,23956,54,12734,0.56
6238,3310,12954,11,19022,0.62
6239,8634,11148,100,18857,0.74
6240,9796,13086,59,11066,0.63
6241,6170,19151,88,14970,0.92
6242,8215,24860,66,13788,0.77
6243,7067,10629,27,11317,0.67
6244,3959,17407,83,10284,0.46
6245,6617,10774,58,16966,0.58
6246,4492,18551,93,22851,0.67
6247,8337,18709,11,17794,1.0
6248,703,11343,55,14114,0.79
6249,3275,17398,19,21770,0.45
6250,2492,20161,92,22834,0.5
6251,2743,17197,39,10047,0.52
6252,8998,15016,85,19960,0.71
6253,2187,21419,90,16138,0.48
6254,4609,17797,86,22506,0.33
6255,2360,12899,100,14861,0.76
6256,5676,10934,11,13259,0.53
6257,1222,11986,14,20270,0.44
6258,10000,14996,60,20498,0.49
6259,9220,24016,36,25000,0.86
6260,5393,16542,41,13415,0.5
6261,843,15465,2,22595,0.58
6262,500,23506,57,21334,0.53
6263,8900,16311,60,16450,0.42
6264,5236,18568,20,18759,0.49
6265,3906,21752,22,23410,0.4
6266,1419,19966,4,16164,1.0
6267,6319,11505,56,17787,0.62
6268,2544,15363,93,22518,0.97
6269,500,20846,58,10000,0.49
6270,2249,11010,88,10081,0.47
6271,7878,24924,65,13005,0.83
6272,1599,23482,88,18408,0.76
6273,3892,13477,58,10334,0.66
6274,10000,17741,30,18750,0.43
6275,7284,19422,76,21103,0.86
6276,2045,19369,19,19065,0.59
6277,1570,13857,62,18944,0.54
6278,7022,20287,68,21953,0.0
6279,2350,19864,79,18785,0.6
6280,10000,20120,84,24110,0.43
6281,3439,13839,44,20943,0.61
6282,7694,21370,84,17068,0.48
6283,6351,14268,61,19870,0.15
6284,7173,12553,21,13897,0.47
6285,1178,20637,10,17958,0.52
6286,10000,25000,30,18101,0.43
6287,2002,10551,24,14648,0.69
6288,2289,15566,48,19674,0.48
6289,5781,21089,55,10782,0.67
6290,5527,19231,52,20326,0.42
6291,1925,15758,38,13586,0.74
6292,7154,19076,67,13794,0.41
6293,2940,23660,93,22800,0.25
6294,7356,13051,8,19175,1.0
6295,7867,15322,29,22874,0.47
6296,9970,22421,10,15597,0.86
6297,10000,23058,69,24833,0.68
6298,5189,21789,75,17050,0.72
6299,2936,12555,68,15051,0.76
6300,6017,11089,49,10742,0.62
6301,9719,22767,58,14544,0.62
6302,6810,23150,35,22875,0.79
6303,4039,10458,50,14355,0.62
6304,10000,14721,40,13608,0.49
6305,7871,22446,12,13271,0.69
6306,2741,16304,85,12510,0.28
6307,6878,23565,16,22202,0.8
6308,3265,20199,78,18285,0.8
6309,9865,11920,85,23308,0.78
6310,5411,23227,48,25000,0.77
6311,903,17694,91,11375,0.59
6312,3882,15668,100,19323,0.58
6313,4663,16298,1,24690,0.42
6314,8130,16629,65,12516,0.86
6315,587,22719,22,16238,0.53
6316,9850,15146,15,10000,0.65
6317,6316,11003,84,10090,0.64
6318,5970,13083,67,11479,0.4
6319,6776,20306,14,10954,0.34
6320,500,12589,73,20623,0.6
6321,4773,20335,19,18214,0.53
6322,7023,14310,40,19917,0.59
6323,5503,12241,98,22310,0.76
6324,8538,15766,4,13305,0.63
6325,7106,23601,33,11721,0.71
6326,2564,17711,43,24646,0.67
6327,5815,14980,37,25000,0.55
6328,10000,20278,1,15452,0.45
6329,2002,24175,27,22862,0.64
6330,6630,10938,45,20342,0.61
6331,7919,23226,81,12547,0.74
6332,2542,14301,50,14923,0.58
6333,5098,13970,95,21746,0.56
6334,618,23229,63,10188,0.57
6335,1209,13999,6,10459,0.46
6336,4057,14650,95,12236,0.82
6337,500,16627,67,14446,0.77
6338,8561,13408,67,10580,0.42
6339,9109,23807,97,12161,0.72
6340,3103,18962,59,24439,0.32
6341,1601,10248,13,14715,0.75
6342,4921,23385,21,19723,0.5
6343,8357,18564,64,19560,0.65
6344,8677,15950,37,20626,0.31
6345,6582,12926,80,21183,0.42
6346,7158,17975,85,15897,0.67
6347,2761,13857,48,12902,0.49
6348,8521,14930,56,23520,0.47
6349,1008,25000,44,10000,0.81
6350,2879,18893,13,18664,0.93
6351,9379,20377,4,10858,0.74
6352,5252,24792,95,21181,0.44
6353,9984,16966,73,12440,0.86
6354,500,19133,33,21898,0.37
6355,3709,22106,37,11712,0.55
6356,7898,16587,53,10515,0.61
6357,7243,16496,24,17355,0.89
6358,6148,25000,89,20585,0.74
6359,5671,18985,51,11375,0.53
6360,8390,24746,41,16684,0.46
6361,824,10677,29,13669,0.75
6362,4057,25000,59,24382,0.52
6363,4087,11561,40,12390,0.63
6364,651,14053,51,13262,0.39
6365,1454,18644,50,14638,0.69
6366,10000,20658,36,12866,0.67
6367,7660,24785,79,17848,0.41
6368,9883,13656,60,19251,0.75
6369,1187,15234,18,18948,0.68
6370,9001,14146,20,13495,0.71
6371,3627,15488,5,16494,0.54
6372,7263,18081,18,10187,0.63
6373,3895,21946,100,20573,0.61
6374,9505,23826,1,25000,0.58
6375,1345,10209,19,23527,0.63
6376,1664,14983,87,23469,0.79
6377,6404,17141,26,18093,0.76
6378,5860,20118,29,25000,0.42
6379,10000,10000,59,17408,0.75
6380,2372,17980,63,10295,0.78
6381,2524,13966,98,13533,0.58
6382,10000,25000,83,14140,0.68
6383,4332,18818,62,24830,0.67
6384,8757,20918,48,14042,0.47
6385,3081,19650,62,20234,0.54
6386,9822,12824,18,14270,0.71
6387,10000,11250,66,13051,0.53
6388,9526,14758,27,15465,0.75
6389,8918,14363,6,24391,0.8
6390,2943,12163,70,17733,0.77
6391,9419,19815,59,24676,0.9
6392,1536,11853,6,19992,0.59
6393,9184,10753,31,16005,0.63
6394,7935,15448,94,15870,0.65
6395,2048,11868,56,13904,0.59
6396,9835,23351,54,21973,0.68
6397,5565,10181,85,24208,1.0
6398,6996,11513,41,12261,0.63
6399,6683,19094,18,19714,0.39
6400,4457,13344,87,23045,0.46
6401,3907,15238,23,11420,0.71
6402,1139,25000,92,16693,0.57
6403,672,17089,36,22784,0.7
6404,6166,21799,25,24508,0.57
6405,4854,16401,7,18296,0.77
6406,4459,23794,82,21815,0.56
6407,9208,12556,20,10478,0.31
6408,9214,20331,5,15518,0.63
6409,3386,25000,18,16577,0.27
6410,2664,15280,33,25000,0.38
6411,4445,14244,79,18884,0.47
6412,5735,12164,35,10000,0.45
6413,8246,16601,65,21161,0.52
6414,3090,20804,63,10193,0.44
6415,8254,24380,85,19681,0.39
6416,5434,24088,72,10058,0.83
6417,4576,12021,71,11886,1.0
6418,5685,12821,41,21801,0.27
6419,1593,15938,50,14573,0.0
6420,500,16132,30,15222,0.43
6421,7059,20473,38,12580,0.47
6422,3285,23686,35,20160,0.71
6423,6565,19762,66,22879,0.53
6424,7039,15969,46,23126,0.43
6425,2074,20164,8,22245,0.67
6426,6176,22178,68,23633,0.77
6427,8560,20436,37,14644,0.68
6428,4490,16168,85,21277,0.23
6429,5710,20634,13,17623,0.43
6430,5345,10713,73,10000,0.61
6431,9785,24096,45,10875,0.56
6432,1689,17203,29,21654,0.55
6433,3189,13545,41,20917,0.45
6434,4595,18414,56,11196,0.39
6435,2375,10863,88,12709,0.9
6436,500,14625,16,12731,0.6
6437,3906,15307,12,10335,0.7
6438,4432,11425,66,18416,0.6
6439,8740,12304,62,17014,0.61
6440,5908,10653,19,24370,0.59
6441,4361,10000,30,22133,0.43
6442,7906,18129,16,22475,0.37
6443,3333,20034,88,11247,0.66
6444,5785,25000,13,18180,0.63
6445,8145,10443,69,20882,0.74
6446,9523,20657,23,13957,0.71
6447,5277,17459,62,23250,0.48
6448,3235,14669,31,17111,0.77
6449,8773,24464,53,14589,0.71
6450,8778,15106,17,25000,0.7
6451,6868,14436,49,25000,0.94
6452,1321,12857,49,20760,0.91
6453,8025,19472,100,11604,0.7
6454,662,13039,26,15659,0.68
6455,8277,21987,13,13982,0.76
6456,2432,21829,38,18560,0.51
6457,4035,21950,100,13546,0.51
6458,6456,18291,85,25000,0.7
6459,3946,20278,1,16174,0.47
6460,3290,20502,45,15351,0.69
6461,3207,22437,46,18017,0.62
6462,8459,23944,39,10997,0.47
6463,10000,12737,69,10496,0.6
6464,3885,16956,78,15685,0.8
6465,7136,23641,82,10963,0.61
6466,1422,10000,68,20196,0.61
6467,8589,11607,97,11198,0.65
6468,1064,24554,39,20537,0.67
6469,3758,12953,20,15910,0.55
6470,3000,22173,77,15484,0.65
6471,5066,15933,100,23397,0.44
6472,9679,21386,68,10576,0.48
6473,7381,22531,35,13160,0.5
6474,4136,14682,8,10053,0.67
6475,6530,24853,52,21624,0.62
6476,10000,21284,40,10228,0.58
6477,6797,16333,36,18970,0.7
6478,850,17392,6,23845,0.66
6479,7814,21154,86,22022,0.56
6480,500,20854,70,10984,0.44
6481,8243,19047,100,22660,0.0
6482,9040,16609,73,18660,0.38
6483,5232,20338,16,12467,0.62
6484,1517,24323,46,25000,0.47
6485,2726,14925,59,10531,0.53
6486,7706,19578,38,23711,0.58
6487,7670,17250,97,21227,0.76
6488,6707,19908,18,23495,0.74
6489,2919,15783,12,18028,0.59
6490,6740,22343,54,10561,0.79
6491,2393,19917,91,10089,0.3
6492,5822,20145,47,15735,0.88
6493,8218,23333,1,19598,0.7
6494,7378,16723,15,22656,0.62
6495,1625,10184,91,13145,0.47
6496,3617,10521,80,11292,0.53
6497,4661,10000,21,14110,0.69
6498,4542,20503,1,17496,0.69
6499,4933,11248,93,17559,0.7
6500,9138,19850,67,13781,0.49
6501,3158,23349,12,14067,0.46
6502,3983,10000,28,13505,0.63
6503,3444,16266,39,12391,0.72
6504,7710,21419,37,11218,0.6
6505,8153,16444,95,20137,0.82
6506,500,24305,60,10000,0.6
6507,2486,21330,31,23204,0.6
6508,1574,20120,58,12252,0.7
6509,4805,24980,97,13891,0.78
6510,3507,17017,97,19866,0.4
6511,1469,18585,11,10775,0.43
6512,9272,11617,29,23368,0.55
6513,3324,21833,89,15229,1.0
6514,1711,10660,13,22973,0.56
6515,729,15524,51,21759,0.58
6516,4784,17616,54,20957,0.69
6517,3685,15250,19,18416,0.75
6518,1001,22356,58,17553,0.63
6519,548,17512,36,10063,0.77
6520,4066,16905,28,11787,0.42
6521,3555,10319,68,17091,0.49
6522,9380,20416,3,15056,0.77
6523,886,18775,89,22042,0.6
6524,1469,13600,41,18069,0.41
6525,9697,15960,35,19567,0.4
6526,6320,15279,93,21726,0.48
6527,3552,18773,93,13915,0.6
6528,7897,21888,76,24655,1.0
6529,2802,11767,99,22644,0.55
6530,2783,19748,84,10092,0.66
6531,4866,11798,81,20934,0.53
6532,622,22398,76,23611,0.78
6533,7299,19190,50,23805,0.98
6534,9972,18949,100,11677,0.54
6535,4227,10282,74,21858,0.67
6536,8950,24030,82,15508,0.66
6537,9639,16337,30,15730,0.62
6538,5458,15166,72,13864,0.7
6539,1024,17121,77,20673,0.67
6540,9579,24677,95,23413,0.53
6541,500,17409,1,14936,0.8
6542,648,24857,54,11401,0.0
6543,8501,15489,71,11606,0.54
6544,937,14896,85,22148,0.97
6545,4249,10130,1,21601,0.58
6546,8686,11293,28,25000,0.64
6547,4953,16059,64,10897,0.63
6548,5836,16957,85,21123,0.58
6549,5051,10060,21,14587,0.67
6550,3323,12211,88,13713,0.47
6551,6228,19740,1,13131,0.69
6552,9177,22559,27,11532,0.34
6553,8891,19973,77,16535,0.41
6554,2482,16276,50,20169,0.87
6555,7496,15363,29,17286,0.41
6556,2811,18152,39,11798,0.31
6557,7725,17973,57,18162,0.42
6558,1104,23745,100,23782,0.86
6559,8675,10037,37,11351,0.33
6560,6285,25000,93,24356,0.46
6561,5097,15438,64,23408,0.38
6562,8259,17677,48,20030,0.56
6563,8032,21823,22,20752,0.53
6564,9240,20856,100,17051,0.53
6565,1338,10473,1,16858,0.88
6566,4315,10058,28,21183,0.42
6567,1347,12636,23,19855,0.58
6568,5209,24251,1,20589,0.65
6569,5007,24834,100,21395,0.45
6570,7075,24206,3,22833,0.67
6571,5273,12614,61,10598,0.54
6572,4968,20806,96,24367,0.66
6573,5692,17296,4,12044,0.58
6574,3820,14999,65,10258,0.29
6575,5198,22670,12,14571,0.8
6576,4811,19603,13,25000,0.91
6577,4173,18276,34,16968,0.57
6578,500,19725,59,20097,0.47
6579,2340,13797,93,21211,0.83
6580,6558,12674,73,23207,0.88
6581,7631,21065,31,16176,0.57
6582,1226,16436,71,17042,0.0
6583,9936,13120,13,18579,0.59
6584,7197,19282,54,22061,0.35
6585,9757,21026,2,20053,0.56
6586,782,22416,33,21824,0.86
6587,1581,12076,50,10797,0.57
6588,4385,23856,7,20695,0.44
6589,3381,13190,18,15713,0.67
6590,500,14787,51,17311,0.5
6591,9844,16056,8,14020,0.59
6592,7485,22420,55,20117,0.41
6593,1447,17494,76,15911,0.44
6594,5260,19400,43,13954,0.71
6595,566,13577,59,19819,0.62
6596,9328,14741,30,24559,0.48
6597,9005,16832,59,14312,0.62
6598,1064,12581,9,24491,0.51
6599,9517,23900,92,18980,0.48
6600,4170,13787,68,15639,0.77
6601,9717,18707,39,16179,0.72
6602,2751,24333,81,16779,0.6
6603,1304,24151,11,10000,0.62
6604,5131,17103,2,19255,0.6
6605,1735,20404,23,24514,0.67
6606,7220,21166,63,23952,0.48
6607,7406,10932,22,17102,0.73
6608,6516,11663,61,16644,1.0
6609,4049,18748,26,22660,0.56
6610,8438,17914,12,23257,0.53
6611,4641,19863,32,15785,0.73
6612,7466,19184,9,11447,0.58
6613,5835,19820,69,10514,0.5
6614,5577,19883,90,22651,1.0
6615,6111,14852,71,11913,0.72
6616,8589,11104,93,11951,0.36
6617,3392,10000,33,15570,0.55
6618,6077,21094,24,23827,0.76
6619,4118,24828,89,18965,0.57
6620,2059,22936,95,10328,0.64
6621,7183,19601,93,18985,0.76
6622,2007,13646,69,19153,0.73
6623,2563,15087,38,16513,0.53
6624,4142,19522,11,22884,0.58
6625,2500,14723,32,15973,0.74
6626,1794,24960,64,11410,0.74
6627,4565,24878,72,17714,0.59
6628,8514,12054,20,11137,0.59
6629,2103,24237,100,14666,0.64
6630,1822,19145,42,15157,0.81
6631,6456,16658,8,25000,0.76
6632,2941,11842,66,14472,0.7
6633,1598,12802,21,17566,0.44
6634,5573,17735,79,13274,0.56
6635,9818,24408,100,13273,0.57
6636,8988,18201,5,16243,0.81
6637,500,23884,67,13469,0.56
6638,2596,20801,43,15932,0.79
6639,2708,18313,16,20155,0.51
6640,6488,22974,99,20357,0.53
6641,675,16105,73,16564,0.67
6642,7669,12560,35,15362,0.84
6643,6514,13037,83,14636,0.57
6644,2167,18632,43,15346,0.22
6645,9367,12749,98,21764,0.37
6646,2323,10590,39,20067,0.64
6647,5647,11368,10,11236,0.38
6648,1856,20181,74,20938,0.47
6649,3572,11361,20,14208,0.6
6650,3759,18128,1,14468,0.23
6651,6699,13773,6,12346,0.54
6652,1046,23495,53,23984,0.43
6653,5731,24402,100,11042,0.38
6654,8465,12064,66,23063,0.48
6655,2583,23694,38,14766,0.44
6656,2540,12415,33,14106,0.67
6657,5034,12951,67,18199,0.78
6658,2252,23627,100,17320,0.55
6659,2349,15616,77,21888,0.51
6660,3142,17975,35,13731,0.54
6661,2100,20960,79,19765,0.43
6662,4902,21608,45,17302,0.41
6663,4299,17101,22,15492,0.35
6664,10000,19768,100,10460,0.4
6665,1632,15003,17,21498,0.84
6666,500,10000,5,12302,0.5
6667,6295,25000,85,12633,0.16
6668,8133,16243,57,19543,0.51
6669,1987,16581,88,10361,0.36
6670,8348,19560,95,15493,0.61
6671,5509,24684,40,17146,0.59
6672,2613,18330,30,10787,0.61
6673,1544,14923,42,10208,0.59
6674,2931,16467,7,18458,0.54
6675,8479,14941,71,22943,0.38
6676,2082,21565,91,15092,0.59
6677,1808,16437,88,10553,0.75
6678,5417,16076,19,18025,0.87
6679,9293,25000,41,23817,0.56
6680,2120,18001,34,19779,0.58
6681,8003,11315,22,14516,0.68
6682,5266,10073,52,16451,0.82
6683,5862,10000,91,24472,0.53
6684,5692,18675,6,23730,0.7
6685,7122,22303,74,24530,0.48
6686,6593,11549,95,19310,0.65
6687,7204,11359,25,11513,0.75
6688,600,11896,66,20118,0.41
6689,7157,16659,10,17425,0.52
6690,6375,15246,74,23336,0.74
6691,4771,16967,26,15351,0.69
6692,737,16661,5,21595,0.76
6693,7726,22416,86,16749,0.73
6694,8532,10510,68,21253,0.55
6695,5718,18614,98,17005,0.93
6696,4525,12432,71,18412,0.62
6697,6573,11906,50,12344,0.14
6698,3042,22519,17,23514,0.56
6699,2037,19150,11,17154,0.53
6700,1254,19016,53,11971,0.72
6701,7896,10064,50,14438,0.53
6702,500,25000,8,22880,0.76
6703,6007,14710,92,15324,0.68
6704,4735,21540,97,22256,0.45
6705,1040,16124,62,20176,0.58
6706,6010,17837,89,19083,0.48
6707,8961,10800,85,24412,0.63
6708,8426,16063,76,15669,0.48
6709,5631,18469,90,22994,0.61
6710,500,16109,29,10000,0.56
6711,1629,19909,99,15161,0.58
6712,3645,20605,44,21718,0.91
6713,9053,16659,45,11205,0.55
6714,4220,11238,29,23044,0.31
6715,4567,16582,88,19410,0.75
6716,4695,14523,59,24925,0.75
6717,9744,24731,15,11855,0.3
6718,7781,15620,70,11999,0.49
6719,3009,11486,96,12435,0.67
6720,5516,14681,44,21166,0.68
6721,7033,21490,98,16780,0.6
6722,5227,14470,36,24476,0.6
6723,1181,15619,84,13098,0.46
6724,10000,21187,57,25000,0.24
6725,6060,18284,64,15440,0.91
6726,4516,21723,76,22735,0.45
6727,7839,10000,99,20008,0.63
6728,1219,24656,38,16436,0.58
6729,574,17177,17,11777,0.73
6730,10000,23201,27,17403,0.62
6731,4657,15441,17,16858,0.62
6732,9011,11840,63,20696,0.2
6733,2649,21719,11,12939,0.47
6734,7213,15397,64,10838,0.71
6735,4707,11621,39,20893,0.7
6736,7641,10000,2,15725,0.46
6737,9152,15849,66,14759,0.36
6738,9578,11416,54,14860,0.62
6739,4436,21156,29,13138,0.16
6740,9807,14190,45,10175,0.43
6741,1575,24067,88,14605,0.86
6742,4376,15054,100,21878,0.82
6743,5115,11130,80,13162,0.67
6744,7765,19605,31,12752,0.65
6745,6879,24071,49,19381,0.31
6746,9618,13597,9,22889,0.49
6747,5152,21936,27,10837,0.56
6748,7292,12118,56,22090,0.49
6749,9747,10663,78,23289,0.55
6750,7956,23256,45,22043,0.79
6751,5174,12634,89,24386,0.52
6752,1041,12774,43,17845,0.55
6753,2661,24703,22,12733,0.71
6754,2751,16194,99,22002,0.39
6755,9744,13969,33,24601,0.47
6756,5069,23454,27,17688,0.49
6757,3244,13490,40,15206,0.61
6758,6541,19763,26,12653,0.55
6759,5175,11523,83,16140,0.55
6760,2060,18053,45,17219,0.5
6761,1664,10987,45,21442,0.44
6762,5919,21430,26,13349,0.69
6763,3222,25000,70,13310,0.55
6764,970,16403,67,14680,0.69
6765,1968,15321,6,12386,0.43
6766,8425,13845,28,15191,0.5
6767,1308,23496,67,10373,0.57
6768,8863,16301,13,14675,0.58
6769,7219,21885,63,22804,0.71
6770,5573,10098,13,11261,0.54
6771,8512,12288,77,17633,1.0
6772,2145,19706,1,18312,0.66
6773,8749,14297,40,15532,0.58
6774,1629,18825,37,15842,0.46
6775,1853,17796,31,13845,0.71
6776,1267,17263,17,12884,0.46
6777,4395,23033,9,20809,0.6
6778,9374,22777,64,14138,0.59
6779,3954,18770,57,15623,0.57
6780,7829,13959,13,21460,0.54
6781,2290,17385,37,20234,0.48
6782,1385,24862,14,12119,0.36
6783,8234,18464,75,24426,0.81
6784,4406,15338,25,17716,0.53
6785,4992,14881,95,10490,0.58
6786,2573,10000,78,24137,0.58
6787,812,10000,57,23036,0.76
6788,10000,18644,71,13045,0.89
6789,5817,19367,88,10382,0.62
6790,1310,24682,100,10804,0.58
6791,7341,14911,42,15585,0.43
6792,2532,10413,42,19369,0.38
6793,7629,10000,47,12217,0.33
6794,3205,14526,44,19487,0.48
6795,9288,24714,41,19109,0.29
6796,2647,17141,3,17277,0.76
6797,1115,23182,90,22438,0.66
6798,1447,16571,90,22718,0.56
6799,500,11946,1,16594,0.77
6800,5151,15203,79,16786,0.44
6801,8366,10191,11,16166,0.48
6802,2513,10040,7,12414,0.31
6803,4197,24175,12,10650,0.72
6804,990,20051,1,18169,0.48
6805,4850,15892,54,14915,0.6
6806,2928,19524,67,20478,0.75
6807,5487,10000,53,24769,0.81
6808,9233,18327,90,20943,0.6
6809,9979,15909,94,13198,0.66
6810,5420,22393,32,10941,0.46
6811,3426,22806,100,18732,0.85
6812,7782,11941,45,20872,0.58
6813,4876,19757,51,24533,0.61
6814,9990,10000,100,15805,0.54
6815,5368,17524,59,13727,1.0
6816,7486,16543,54,12529,0.63
6817,7362,16222,18,11202,0.71
6818,4923,18580,1,14964,0.65
6819,7370,11558,21,24858,0.57
6820,8659,24012,1,10650,0.74
6821,2573,12121,16,13006,0.65
6822,500,11028,48,22724,0.46
6823,1201,24230,28,24076,0.45
6824,8613,21726,22,12904,0.62
6825,7325,18273,83,18505,0.74
6826,8367,15656,1,14114,0.85
6827,4764,18967,95,19375,0.33
6828,8468,13038,42,23105,0.6
6829,8646,22565,98,10121,0.67
6830,8276,21079,70,24407,0.64
6831,9058,11878,92,23366,0.75
6832,9219,12271,3,16603,0.7
6833,5386,11607,95,18360,0.45
6834,4435,13139,80,13682,0.45
6835,5119,10605,81,24917,0.65
6836,5691,24354,44,23460,0.75
6837,7375,14735,27,14724,0.62
6838,8356,21606,51,14121,0.36
6839,5901,13665,24,23559,0.44
6840,3522,24077,20,22160,0.7
6841,6238,15852,32,16864,0.55
6842,6484,15462,1,17394,0.62
6843,2270,12144,13,24234,0.76
6844,9489,14270,43,22209,0.42
6845,3715,21957,20,21889,0.54
6846,7194,18107,2,11729,0.52
6847,3476,11376,68,21747,0.65
6848,4237,13462,91,15952,0.72
6849,1252,10347,60,15129,0.38
